bundesland,diesel,e5,e10,date
Hamburg,2.130055449330784,1.9597418738049717,1.8713458891013384,2022-10-23 00:00:00
Hessen,2.1423055707905663,1.9371804042936616,1.8366197994201992,2022-10-23 00:00:00
Mecklenburg-Vorpommern,2.152333480224744,1.881024016745621,1.7691113804120304,2022-10-23 00:00:00
Niedersachsen,2.1370119557009817,1.9233368990687136,1.7480571356657435,2022-10-23 00:00:00
Nordrhein-Westfalen,2.1292531409095443,1.9142975913751552,1.8205176618227967,2022-10-23 00:00:00
Rheinland-Pfalz,2.121988740649341,1.918452841829259,1.832858718284877,2022-10-23 00:00:00
Saarland,2.1000968685981856,1.9078522095405328,1.8084825870646768,2022-10-23 00:00:00
Sachsen,2.140445682451253,1.9544741089922149,1.8532949789300763,2022-10-23 00:00:00
Sachsen-Anhalt,2.145936176168704,1.9210627974246524,1.7847630866847066,2022-10-23 00:00:00
Schleswig-Holstein,2.160795751198721,1.9380655966968567,1.7583948454981353,2022-10-23 00:00:00
Thüringen,2.15627200983909,1.965249666905811,1.8000261350825049,2022-10-23 00:00:00
bundesweit,2.1368906000281678,1.929008796208415,1.8143150806140504,2022-10-23 00:00:00
Baden-Württemberg,2.1251393067222333,1.9340698921230275,1.8436909118534437,2022-10-24 00:00:00
Bayern,2.1330312799593965,1.927595766678572,1.803864710416001,2022-10-24 00:00:00
Berlin,2.123127437585393,1.9228678425040369,1.860235498695814,2022-10-24 00:00:00
Brandenburg,2.135696549825656,1.9145476234171408,1.8251749862360067,2022-10-24 00:00:00
Bremen,2.166809323519103,1.98844269190326,1.9077174903610237,2022-10-24 00:00:00
Hamburg,2.123805077525984,1.95361594820242,1.865440620207872,2022-10-24 00:00:00
Hessen,2.145835796838026,1.9405612675331805,1.8391818649473572,2022-10-24 00:00:00
Mecklenburg-Vorpommern,2.1458563115014284,1.8735376150671887,1.760047719818009,2022-10-24 00:00:00
Niedersachsen,2.1336228415832816,1.9147323120517132,1.7300672319135746,2022-10-24 00:00:00
Nordrhein-Westfalen,2.12597412669774,1.914721432867238,1.8194901894451965,2022-10-24 00:00:00
Rheinland-Pfalz,2.1171987203379303,1.916394086221891,1.8258747049322896,2022-10-24 00:00:00
Saarland,2.10295791889824,1.9159367508288705,1.812512369293548,2022-10-24 00:00:00
Sachsen,2.13336298811545,1.9545197283531408,1.847347640067912,2022-10-24 00:00:00
Sachsen-Anhalt,2.134753147235906,1.909006933041416,1.7739761904761906,2022-10-24 00:00:00
Schleswig-Holstein,2.1510230389797886,1.9327741819056787,1.7574248676612128,2022-10-24 00:00:00
Thüringen,2.153310500564546,1.9569826872412497,1.789110745201355,2022-10-24 00:00:00
bundesweit,2.1323537116465032,1.92500078807616,1.807869157390068,2022-10-24 00:00:00
Baden-Württemberg,2.1216729521829523,1.9253341164241164,1.8346113513513516,2022-10-25 00:00:00
Bayern,2.126050396732579,1.9168853883661097,1.792690224725166,2022-10-25 00:00:00
Berlin,2.1131842841503468,1.9073030045006687,1.8450071767424887,2022-10-25 00:00:00
Brandenburg,2.1311946837084377,1.8956852829489672,1.8053283319440587,2022-10-25 00:00:00
Bremen,2.147728005865103,1.9785384897360705,1.89550073313783,2022-10-25 00:00:00
Hamburg,2.11678708461802,1.948602774922919,1.861575539568345,2022-10-25 00:00:00
Hessen,2.1351928019709683,1.933273039019843,1.832886303102943,2022-10-25 00:00:00
Mecklenburg-Vorpommern,2.134344775799185,1.848878137738683,1.7423002574554816,2022-10-25 00:00:00
Niedersachsen,2.126172182821119,1.9059411391296732,1.720163427020401,2022-10-25 00:00:00
Nordrhein-Westfalen,2.1158408048399493,1.9009193176464756,1.8041980734422651,2022-10-25 00:00:00
Rheinland-Pfalz,2.110428502415459,1.90743309178744,1.814540458937198,2022-10-25 00:00:00
Saarland,2.0994113386613384,1.9091416083916084,1.8097827172827168,2022-10-25 00:00:00
Sachsen,2.1332699911678783,1.94492587811672,1.8351940349208504,2022-10-25 00:00:00
Sachsen-Anhalt,2.1164991977347807,1.8824581406323737,1.7405104294478526,2022-10-25 00:00:00
Schleswig-Holstein,2.135377169004041,1.9166387568338483,1.732475101022106,2022-10-25 00:00:00
Thüringen,2.140576365101753,1.9392438041507156,1.7776593794076163,2022-10-25 00:00:00
bundesweit,2.123936119362679,1.9130707858493103,1.7952267485822302,2022-10-25 00:00:00
Baden-Württemberg,2.1029425526835515,1.9075259456995897,1.8190259999565943,2022-10-26 00:00:00
Bayern,2.116477528692481,1.905654260073653,1.779834298687833,2022-10-26 00:00:00
Berlin,2.097745593869732,1.8953305236270757,1.834638058748404,2022-10-26 00:00:00
Brandenburg,2.1195999624201427,1.886788049605412,1.7987216272078166,2022-10-26 00:00:00
Bremen,2.13408635882975,1.96693126542122,1.8850888262248853,2022-10-26 00:00:00
Hamburg,2.1059440298507464,1.9463509239516703,1.8610447761194029,2022-10-26 00:00:00
Hessen,2.1102792741612086,1.9197149111081409,1.820199639085684,2022-10-26 00:00:00
Mecklenburg-Vorpommern,2.110988709495315,1.8380925821384215,1.730701140340973,2022-10-26 00:00:00
Niedersachsen,2.10739313320151,1.899153177242495,1.7139940904188389,2022-10-26 00:00:00
Nordrhein-Westfalen,2.101685668993315,1.8957528509634287,1.798675027034998,2022-10-26 00:00:00
Rheinland-Pfalz,2.0936851157933534,1.897615639781313,1.80714902635297,2022-10-26 00:00:00
Saarland,2.090384948979592,1.894265051020408,1.7939352040816323,2022-10-26 00:00:00
Sachsen,2.1226304880471494,1.930697569697371,1.8221805178465005,2022-10-26 00:00:00
Sachsen-Anhalt,2.105080292630058,1.8827478323699425,1.749063222543353,2022-10-26 00:00:00
Schleswig-Holstein,2.1189856585658564,1.907851905190519,1.72253501350135,2022-10-26 00:00:00
Thüringen,2.1155480043149946,1.929856526429342,1.764336667647347,2022-10-26 00:00:00
bundesweit,2.108123564602088,1.903369170332525,1.7859185540057838,2022-10-26 00:00:00
Baden-Württemberg,2.1036364561858947,1.919529128808124,1.8300831488127052,2022-10-27 00:00:00
Bayern,2.115202847217492,1.910104693140794,1.7880907976295892,2022-10-27 00:00:00
Berlin,2.09974269005848,1.9064704944178628,1.843143274853801,2022-10-27 00:00:00
Brandenburg,2.1147393008474578,1.8974451271186443,1.8082273305084744,2022-10-27 00:00:00
Bremen,2.1412364838584206,1.9826561649163752,1.90117775184753,2022-10-27 00:00:00
Hamburg,2.1119759081498213,1.9549083380387728,1.8643374741200829,2022-10-27 00:00:00
Hessen,2.12856016016016,1.9377146346346348,1.8352342742742744,2022-10-27 00:00:00
Mecklenburg-Vorpommern,2.120766714251725,1.8644300499643116,1.747457887223412,2022-10-27 00:00:00
Niedersachsen,2.1118928727272728,1.902718593939394,1.7118011636363637,2022-10-27 00:00:00
Nordrhein-Westfalen,2.099010144760699,1.9084781707773333,1.8128928108901488,2022-10-27 00:00:00
Rheinland-Pfalz,2.0976952207223643,1.909912002918643,1.8203578985771616,2022-10-27 00:00:00
Saarland,2.09013211323992,1.9050334572490704,1.8079219330855016,2022-10-27 00:00:00
Sachsen,2.1279537043808965,1.940183792876472,1.8340204051780884,2022-10-27 00:00:00
Sachsen-Anhalt,2.107238905472637,1.8899717412935324,1.7565567164179106,2022-10-27 00:00:00
Schleswig-Holstein,2.12988510415302,1.922115157867156,1.7320576444386218,2022-10-27 00:00:00
Thüringen,2.12384162333258,1.9337326475243048,1.7742018991634638,2022-10-27 00:00:00
bundesweit,2.1109911499693363,1.913599726384979,1.7949934521095088,2022-10-27 00:00:00
Baden-Württemberg,2.096450424531612,1.903670315533413,1.8163889551610413,2022-10-28 00:00:00
Bayern,2.1046243566714438,1.8927931459018708,1.770816134175631,2022-10-28 00:00:00
Berlin,2.094955361723961,1.892067983581324,1.829246921498204,2022-10-28 00:00:00
Brandenburg,2.110972351121424,1.8823819605568448,1.799714520494973,2022-10-28 00:00:00
Bremen,2.1420480736447325,1.9678271394476643,1.8906082509376068,2022-10-28 00:00:00
Hamburg,2.1082849133537205,1.9373370710159703,1.849156472986748,2022-10-28 00:00:00
Hessen,2.113578004567514,1.9201371324578933,1.8194176420211248,2022-10-28 00:00:00
Mecklenburg-Vorpommern,2.122555143651529,1.850803985171455,1.7373905236329936,2022-10-28 00:00:00
Niedersachsen,2.118197973657548,1.897063492063492,1.7206577057300465,2022-10-28 00:00:00
Nordrhein-Westfalen,2.101585343787696,1.902780917291656,1.80684613468296,2022-10-28 00:00:00
Rheinland-Pfalz,2.101157613711272,1.903959591298616,1.8172065919578115,2022-10-28 00:00:00
Saarland,2.0939845744680854,1.8993409574468083,1.8011545212765956,2022-10-28 00:00:00
Sachsen,2.1295091648241926,1.9261388631338707,1.8230309535696456,2022-10-28 00:00:00
Sachsen-Anhalt,2.1093936954413195,1.878665082444229,1.7431924345295828,2022-10-28 00:00:00
Schleswig-Holstein,2.1350739834912877,1.9184313054111888,1.7384760012228675,2022-10-28 00:00:00
Thüringen,2.124226321756158,1.919018963207256,1.765731011027517,2022-10-28 00:00:00
bundesweit,2.109089241662267,1.9025428391716943,1.787522867274306,2022-10-28 00:00:00
Baden-Württemberg,2.1092193364841925,1.9219183223971,1.8341504152709585,2022-10-29 00:00:00
Bayern,2.1217497700092,1.9062219711211552,1.783741890324387,2022-10-29 00:00:00
Berlin,2.0959510434440216,1.8926763354770968,1.8286747604672529,2022-10-29 00:00:00
Brandenburg,2.1116348174087043,1.889024712356178,1.8096779389694848,2022-10-29 00:00:00
Bremen,2.1266709062003177,1.9406136724960252,1.8614268680445152,2022-10-29 00:00:00
Hamburg,2.125524022947293,1.9385501972032988,1.851359806382216,2022-10-29 00:00:00
Hessen,2.1198560405476967,1.9156692639382704,1.818078939405401,2022-10-29 00:00:00
Mecklenburg-Vorpommern,2.1313392566782814,1.8418146341463413,1.7354653890824625,2022-10-29 00:00:00
Niedersachsen,2.123736468500444,1.8942243698889665,1.72728058226816,2022-10-29 00:00:00
Nordrhein-Westfalen,2.112604348289744,1.9063308805886587,1.811849902690021,2022-10-29 00:00:00
Rheinland-Pfalz,2.107179501579502,1.8988275886275885,1.8127980343980343,2022-10-29 00:00:00
Saarland,2.1005956147654734,1.89440632805995,1.7941454343602552,2022-10-29 00:00:00
Sachsen,2.132336025060912,1.925444413505047,1.8194584754611904,2022-10-29 00:00:00
Sachsen-Anhalt,2.123653016207922,1.888979092740002,1.756130430612832,2022-10-29 00:00:00
Schleswig-Holstein,2.150202676864245,1.9144998725302744,1.7402984066284255,2022-10-29 00:00:00
Thüringen,2.151587993247521,1.933609516775691,1.7677212492086938,2022-10-29 00:00:00
bundesweit,2.119507600323982,1.906859385906781,1.7939378249024376,2022-10-29 00:00:00
Baden-Württemberg,2.1108934933019285,1.917653417733942,1.8297270229157463,2022-10-30 00:00:00
Bayern,2.128609985734665,1.9115863867943752,1.7892780925208889,2022-10-30 00:00:00
Berlin,2.105419420368364,1.9002973997833152,1.836088434452871,2022-10-30 00:00:00
Brandenburg,2.119709017203876,1.8970605101839035,1.818172236503856,2022-10-30 00:00:00
Bremen,2.113559686888454,1.94074168297456,1.859833170254403,2022-10-30 00:00:00
Hamburg,2.1227012776313123,1.9410849726221864,1.8505071993510445,2022-10-30 00:00:00
Hessen,2.1218356981618838,1.914792808771364,1.8176923976136727,2022-10-30 00:00:00
Mecklenburg-Vorpommern,2.136451403358255,1.8386514278710624,1.7303428116190709,2022-10-30 00:00:00
Niedersachsen,2.129012155188222,1.900414874387656,1.732465695648757,2022-10-30 00:00:00
Nordrhein-Westfalen,2.11484740874401,1.9016087676743771,1.807777938827427,2022-10-30 00:00:00
Rheinland-Pfalz,2.1090555770271315,1.897636469042282,1.815073432789673,2022-10-30 00:00:00
Saarland,2.1055604658106897,1.8971728874290832,1.7926228724992537,2022-10-30 00:00:00
Sachsen,2.12566759083613,1.923678389026704,1.8211617539763607,2022-10-30 00:00:00
Sachsen-Anhalt,2.1220407244448998,1.88385480405198,1.7529913025683004,2022-10-30 00:00:00
Schleswig-Holstein,2.150046957355055,1.9098598808953384,1.735885823807242,2022-10-30 00:00:00
Thüringen,2.151047456222153,1.9336375505129,1.775026525748627,2022-10-30 00:00:00
bundesweit,2.122416051524032,1.9067109328028151,1.7941252813392214,2022-10-30 00:00:00
Baden-Württemberg,2.1147141329958985,1.9217734968147309,1.832324199319312,2022-10-31 00:00:00
Bayern,2.12571510626077,1.9113529580700743,1.7876082711085584,2022-10-31 00:00:00
Berlin,2.1140399520095983,1.8954076784643072,1.831464547090582,2022-10-31 00:00:00
Brandenburg,2.1272042746359,1.8910775487043692,1.812630508795158,2022-10-31 00:00:00
Bremen,2.1159767441860464,1.944103115401492,1.863719175076788,2022-10-31 00:00:00
Hamburg,2.1159404216315307,1.9284262144821265,1.841501374885426,2022-10-31 00:00:00
Hessen,2.135898267498268,1.925399896049896,1.8223606375606376,2022-10-31 00:00:00
Mecklenburg-Vorpommern,2.134921930124047,1.8453501763969504,1.7379280755661772,2022-10-31 00:00:00
Niedersachsen,2.126070268154238,1.9041566353493835,1.7324006410256412,2022-10-31 00:00:00
Nordrhein-Westfalen,2.117462215037613,1.907994781258353,1.8135955220650943,2022-10-31 00:00:00
Rheinland-Pfalz,2.113413472781603,1.90294471872158,1.813537092373652,2022-10-31 00:00:00
Saarland,2.11124266881894,1.9000158730158727,1.7977656712402474,2022-10-31 00:00:00
Sachsen,2.1200419623785574,1.9232495004478745,1.824229380555364,2022-10-31 00:00:00
Sachsen-Anhalt,2.1276671251719392,1.886260339293902,1.7522407152682258,2022-10-31 00:00:00
Schleswig-Holstein,2.1415595656339828,1.901578473331204,1.729906100287448,2022-10-31 00:00:00
Thüringen,2.1414666399117084,1.9271670512691883,1.7719484298184005,2022-10-31 00:00:00
bundesweit,2.123400778695614,1.9093334751205893,1.796128822229973,2022-10-31 00:00:00
Baden-Württemberg,2.1110283778060146,1.9142825965803965,1.8253449252101028,2022-11-01 00:00:00
Bayern,2.11516900287334,1.9033847945950144,1.7802771608293857,2022-11-01 00:00:00
Berlin,2.109836815920398,1.892500995024876,1.828560945273632,2022-11-01 00:00:00
Brandenburg,2.1234614584318545,1.880385131939847,1.7952527191903904,2022-11-01 00:00:00
Bremen,2.1144974031162604,1.9278453855373552,1.8500123851378347,2022-11-01 00:00:00
Hamburg,2.1116983758700694,1.9225817036791517,1.834413490222075,2022-11-01 00:00:00
Hessen,2.139580850272263,1.9294930835052595,1.826073088240268,2022-11-01 00:00:00
Mecklenburg-Vorpommern,2.132809804131435,1.8265660922615865,1.719389382425345,2022-11-01 00:00:00
Niedersachsen,2.128808786225784,1.899721036208948,1.7174169753294275,2022-11-01 00:00:00
Nordrhein-Westfalen,2.1139938412014314,1.903145217287202,1.810135905928675,2022-11-01 00:00:00
Rheinland-Pfalz,2.112672595332954,1.8997322851451337,1.813041121229368,2022-11-01 00:00:00
Saarland,2.1146732946699807,1.9007793427230049,1.8003443800055232,2022-11-01 00:00:00
Sachsen,2.126888030382399,1.9086825563122052,1.8017608040859088,2022-11-01 00:00:00
Sachsen-Anhalt,2.116462355907781,1.876056916426513,1.742540165706052,2022-11-01 00:00:00
Schleswig-Holstein,2.134512428064161,1.8892432349700008,1.713173013346394,2022-11-01 00:00:00
Thüringen,2.139842151848938,1.9204093233674275,1.7580450432730133,2022-11-01 00:00:00
bundesweit,2.120746782427584,1.9029797125974888,1.78708886669006,2022-11-01 00:00:00
Baden-Württemberg,2.1062147512563367,1.9077891110184555,1.8193993943250888,2022-11-02 00:00:00
Bayern,2.109593067180209,1.89323885267758,1.7699344493000515,2022-11-02 00:00:00
Berlin,2.096793217746048,1.8894334523202447,1.825104283528812,2022-11-02 00:00:00
Brandenburg,2.105078475336323,1.8813695652173916,1.795562877753948,2022-11-02 00:00:00
Bremen,2.128268910604416,1.9463832790445168,1.8627332609482443,2022-11-02 00:00:00
Hamburg,2.1077140857392824,1.9232838145231848,1.8338036745406825,2022-11-02 00:00:00
Hessen,2.1234959630138364,1.9263718382525377,1.8230627826727863,2022-11-02 00:00:00
Mecklenburg-Vorpommern,2.1202153209109733,1.8237637572191348,1.7165874468780646,2022-11-02 00:00:00
Niedersachsen,2.1240505548705304,1.8886770961775583,1.7046577197463448,2022-11-02 00:00:00
Nordrhein-Westfalen,2.110155053697138,1.8967586198037096,1.8003675299316582,2022-11-02 00:00:00
Rheinland-Pfalz,2.099156147672552,1.90803191011236,1.819505746388443,2022-11-02 00:00:00
Saarland,2.0926051992225463,1.9049399902818271,1.8052215743440232,2022-11-02 00:00:00
Sachsen,2.113698946379438,1.896023891014026,1.7944027917589425,2022-11-02 00:00:00
Sachsen-Anhalt,2.102111992071358,1.8647766465447335,1.7266026669069283,2022-11-02 00:00:00
Schleswig-Holstein,2.1185211699492865,1.8961577426583325,1.7170045995990093,2022-11-02 00:00:00
Thüringen,2.1320262635805385,1.9064011336797355,1.7423631554085972,2022-11-02 00:00:00
bundesweit,2.1126030051327334,1.897157174788896,1.780026657100282,2022-11-02 00:00:00
Baden-Württemberg,2.0881651360793256,1.9082251950714388,1.8175975984770831,2022-11-03 00:00:00
Bayern,2.087380986611556,1.8958120945278103,1.7744150058405967,2022-11-03 00:00:00
Berlin,2.072941687344913,1.917239454094293,1.8527065756823824,2022-11-03 00:00:00
Brandenburg,2.0856752637749123,1.9007439429464636,1.813413247362251,2022-11-03 00:00:00
Bremen,2.1245340136054423,1.970482993197279,1.8913945578231293,2022-11-03 00:00:00
Hamburg,2.0993962294043094,1.9356828263624843,1.849709917617237,2022-11-03 00:00:00
Hessen,2.0830524887499573,1.9331959396791591,1.8304858644498645,2022-11-03 00:00:00
Mecklenburg-Vorpommern,2.088394322420224,1.8502329050973887,1.745425818483216,2022-11-03 00:00:00
Niedersachsen,2.099537783868441,1.9028026624902117,1.7223440790046114,2022-11-03 00:00:00
Nordrhein-Westfalen,2.0829352053966725,1.9109867303020212,1.815202843859065,2022-11-03 00:00:00
Rheinland-Pfalz,2.057269197755035,1.9191412347309345,1.831091449323209,2022-11-03 00:00:00
Saarland,2.049135737540696,1.9123849236163288,1.817160030052592,2022-11-03 00:00:00
Sachsen,2.1016448087431696,1.914990892531876,1.810540268019776,2022-11-03 00:00:00
Sachsen-Anhalt,2.082772635814889,1.886343607097128,1.7482548015364918,2022-11-03 00:00:00
Schleswig-Holstein,2.0915225043277554,1.907840565493364,1.729880669359492,2022-11-03 00:00:00
Thüringen,2.101723264991818,1.9035029357974784,1.7523192800077003,2022-11-03 00:00:00
bundesweit,2.0872499581797666,1.907567009502636,1.7918124645877065,2022-11-03 00:00:00
Baden-Württemberg,2.070304462744927,1.9222003975622008,1.8330571004172216,2022-11-04 00:00:00
Bayern,2.0717402218664227,1.9134785948459896,1.790893355443733,2022-11-04 00:00:00
Berlin,2.069194260777572,1.9439046548532133,1.8798633959270037,2022-11-04 00:00:00
Brandenburg,2.083475354557176,1.932095011405336,1.843620152732322,2022-11-04 00:00:00
Bremen,2.1148991776903827,1.986722559885592,1.9064508401859133,2022-11-04 00:00:00
Hamburg,2.08375328038674,1.9673998618784527,1.8785806284530384,2022-11-04 00:00:00
Hessen,2.062587203591974,1.954925354286516,1.8537345657359336,2022-11-04 00:00:00
Mecklenburg-Vorpommern,2.085004263693014,1.8823604460478849,1.776145730840713,2022-11-04 00:00:00
Niedersachsen,2.0917938248382804,1.9231202688443363,1.7367450566591731,2022-11-04 00:00:00
Nordrhein-Westfalen,2.0724027281220807,1.9265853129866088,1.8312933291809408,2022-11-04 00:00:00
Rheinland-Pfalz,2.048604720171141,1.93306369470706,1.846959699123594,2022-11-04 00:00:00
Saarland,2.0396952981350145,1.92846073023378,1.8270278434462832,2022-11-04 00:00:00
Sachsen,2.1000258656366397,1.9264807559663404,1.818572492757622,2022-11-04 00:00:00
Sachsen-Anhalt,2.08847762423355,1.9089994509014367,1.77135151459687,2022-11-04 00:00:00
